employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,salary_increase_percent
E00796,Adam Taylor,21,IT,Bachelor,Mid,847828,2,2014,4.18,4.72,3.18,1.0,49,2,0.48,0.94,18,0,1.0,0.91,0,0.97,4.29,0.77,0,0.67,0.94,1.3,0,True,False,1,19
E01729,Tim Larsen,11,Sales,Master,Mid,871912,1,2018,4.71,4.71,4.73,1.0,41,2,0.56,0.92,27,2,0.8,0.79,0,0.82,3.69,0.56,1,0.49,0.89,1.28,1,True,True,1,18
E03078,Katherine Andrade,18,Sales,Bachelor,Entry,544814,3,2008,4.98,5.0,4.19,1.0,30,2,0.46,0.87,4,2,1.0,0.75,0,0.85,5.0,1.0,0,0.92,0.76,1.26,1,False,False,1,17
E02140,Charles Roberts,10,Operations,Master,Entry,523874,2,2016,4.33,5.0,4.28,1.0,40,2,0.49,0.92,89,3,0.83,0.74,0,0.98,5.0,0.55,0,0.71,0.83,1.25,3,False,True,1,18
E04477,Timothy Chavez,15,Sales,Bachelor,Senior,1324650,2,2017,5.0,4.83,5.0,1.0,27,0,0.35,0.89,10,0,1.0,0.86,0,1.0,4.13,0.86,3,0.78,0.91,1.18,3,False,False,1,9
E02010,Garrett Wilson,25,Operations,Bachelor,Mid,814515,3,2013,4.91,3.95,5.0,1.0,49,2,0.4,0.92,18,1,1.0,1.0,0,1.0,4.66,0.95,4,0.44,0.89,1.25,3,False,False,1,18
E01811,Cassandra Williams,24,Legal,Diploma,Entry,582882,3,2017,4.12,4.33,3.6,1.0,57,2,0.43,0.91,26,1,0.69,0.89,0,0.95,4.6,0.81,0,0.48,0.7,1.3,2,True,True,1,19
E03258,Christina King,22,Sales,Master,Mid,821598,2,2014,4.41,3.5,4.36,1.0,53,3,0.25,0.9,9,0,0.73,1.0,0,0.91,5.0,0.72,5,0.59,0.71,1.27,1,True,True,1,17
E00085,Zachary Ferrell,25,HR,Master,Entry,576213,2,2004,4.48,4.76,4.89,1.0,36,2,0.48,0.95,2,0,0.85,1.0,0,0.97,4.36,0.8,4,1.0,0.53,1.3,1,False,False,1,15
E03755,John Hudson,15,IT,Master,Leadership,3580431,3,2010,4.91,4.83,4.06,1.0,35,2,0.76,0.92,6,0,1.0,0.84,0,0.9,5.0,0.41,0,0.86,0.9,1.26,1,False,False,1,9
E04564,Brandon Cordova PhD,4,Finance,Bachelor,Mid,939566,0,2025,3.93,3.79,4.44,0.97,23,2,0.27,0.88,16,3,0.99,0.7,0,0.99,4.75,0.64,1,0.59,0.51,1.3,0,True,False,1,8
E00678,Joseph Howard,21,IT,Bachelor,Senior,1294191,3,2007,4.4,4.71,4.83,1.0,37,3,0.12,0.91,23,0,0.94,0.7,0,1.0,5.0,0.84,2,0.73,0.94,1.2,0,False,False,1,16
E02835,Joshua King,20,Finance,Master,Mid,898804,2,2005,4.62,5.0,4.74,1.0,60,3,0.46,0.96,11,1,0.99,1.0,0,0.88,4.6,0.76,5,0.52,0.65,1.3,3,False,False,1,11
E00902,David Reed,15,Finance,Master,Mid,861716,2,2018,4.47,5.0,4.34,1.0,45,3,0.55,0.91,11,0,1.0,0.62,0,0.89,5.0,0.57,5,0.61,0.9,1.3,1,False,False,1,11
E03440,Matthew Wilson,25,Sales,Bachelor,Senior,1571987,2,2007,4.53,4.73,3.94,1.0,66,2,0.66,0.88,44,3,0.84,1.0,0,0.99,4.83,0.63,0,0.33,0.69,1.29,3,False,True,1,12
E01845,Lori Patton,11,Operations,Master,Entry,606722,2,2021,4.05,4.44,3.88,1.0,33,1,0.2,0.94,14,1,0.96,0.86,0,1.0,5.0,0.66,4,0.74,0.76,1.15,0,True,True,1,19
E03600,Rebecca Ellis,13,IT,Bachelor,Manager,2185423,2,2017,5.0,4.56,4.57,1.0,29,2,0.69,0.92,6,1,1.0,0.68,0,0.96,4.48,0.97,5,0.61,0.82,1.24,1,False,True,1,15
E02761,Sierra Cervantes,23,IT,Diploma,Manager,2069600,2,2018,4.91,4.68,4.09,1.0,57,1,0.71,0.92,56,1,0.8,0.8,0,1.0,5.0,0.65,0,0.93,0.75,1.17,3,False,False,1,16
E04399,Jeffrey Harrell,20,Sales,Bachelor,Senior,1609999,1,2016,4.54,3.76,5.0,1.0,47,6,0.45,0.9,1,0,0.84,0.98,0,0.99,5.0,0.74,2,0.88,0.49,1.3,2,False,False,1,8
E01951,Sean Hatfield,7,IT,Bachelor,Senior,1573386,1,2019,4.62,5.0,3.68,1.0,26,2,0.25,0.9,2,1,0.84,0.39,0,0.92,5.0,0.41,2,1.0,1.0,1.3,0,False,False,1,10
E00760,Margaret Miller,17,Sales,Bachelor,Mid,957103,3,2017,4.26,4.3,3.75,1.0,40,3,0.42,0.92,7,2,0.94,0.57,0,0.94,5.0,0.81,5,0.31,0.67,1.2,2,True,True,1,18
E01852,Michael Williams,20,Sales,Bachelor,Mid,1034999,3,2008,4.87,4.39,4.22,1.0,33,2,0.63,0.93,54,1,0.68,0.86,0,0.98,4.98,0.84,2,0.77,0.89,1.23,1,False,False,1,14
E03585,Aimee Fisher,21,Operations,PhD,Manager,2093539,3,2005,4.46,4.97,4.04,1.0,33,1,0.53,0.91,24,0,1.0,0.96,0,0.88,3.97,0.84,3,0.77,1.0,1.24,3,True,False,1,17
E04617,Joseph Williams,20,Operations,Diploma,Mid,850864,3,2005,4.18,3.7,3.16,1.0,48,4,0.41,0.9,6,1,1.0,1.0,0,1.0,5.0,0.85,5,0.3,0.55,1.3,3,True,True,1,8
E00777,Tina Hall,18,Operations,Master,Senior,1407346,2,2010,4.68,5.0,4.2,1.0,40,3,0.35,0.97,41,1,0.91,0.94,0,0.99,5.0,0.68,5,0.49,0.82,1.16,3,False,False,1,8
E01857,Steven Griffith,5,IT,Bachelor,Mid,847411,1,2021,4.5,5.0,3.47,1.0,27,0,0.39,0.96,6,0,0.94,0.54,0,1.0,4.86,0.64,4,0.83,0.67,1.28,2,False,False,1,12
E04958,Jason Thomas,1,IT,Bachelor,Mid,1019864,0,2024,4.2,5.0,3.65,1.0,30,0,0.37,0.94,49,2,0.91,0.3,0,1.0,5.0,1.0,2,0.86,0.7,1.3,3,False,False,1,14
E04971,Timothy Howard,11,Legal,Master,Mid,780592,3,2014,4.86,5.0,3.89,1.0,41,3,0.58,0.95,30,0,0.99,0.89,0,0.96,4.96,0.93,5,1.0,1.0,1.19,2,False,False,1,10
E03333,Robert Tapia,3,Finance,Bachelor,Entry,587528,1,2022,4.25,5.0,4.01,1.0,19,3,0.54,0.92,4,1,1.0,0.77,0,0.98,4.89,0.9,2,0.73,0.97,1.29,2,False,True,1,11
E02397,Vanessa Coleman,0,Finance,Diploma,Entry,595823,0,2025,4.16,4.97,4.36,1.0,21,1,0.31,0.92,2,2,0.88,0.34,0,1.0,5.0,0.62,4,0.78,0.65,1.24,0,False,False,1,13
E00869,Lisa Ramirez,21,IT,Bachelor,Mid,825532,2,2011,4.0,4.97,4.21,1.0,49,5,0.56,0.89,10,2,0.98,0.81,0,0.96,3.51,0.83,1,0.88,0.59,1.3,3,True,False,1,14
E04167,Christian Solis,15,Finance,Master,Mid,818298,2,2024,5.0,5.0,4.82,1.0,41,4,0.8,0.96,6,3,0.76,0.79,0,0.83,4.27,0.74,1,0.84,0.91,1.3,1,False,False,1,16
E02359,Elizabeth Foster,14,HR,Master,Mid,871797,3,2024,4.4,4.71,4.9,1.0,33,0,0.55,0.92,25,0,0.71,0.72,0,0.84,3.57,0.9,5,0.61,0.97,1.3,2,True,False,1,17
E04120,Denise Reese,15,Operations,Master,Entry,646229,3,2018,5.0,3.51,4.92,1.0,38,2,0.38,0.91,27,2,0.88,0.85,0,0.96,4.82,0.69,1,0.76,0.96,1.3,2,False,False,1,11
E03146,Derek Jones,22,Sales,Master,Mid,982979,1,2019,4.86,4.87,3.9,1.0,36,4,0.28,0.99,16,3,0.65,0.89,0,0.95,4.39,0.84,1,0.68,0.74,1.3,0,False,False,1,13
E01914,Jennifer Cooper,15,Sales,Bachelor,Senior,1291011,3,2022,4.87,5.0,4.16,1.0,37,3,0.56,0.9,35,0,0.75,0.65,0,0.91,5.0,0.58,1,0.54,1.0,1.2,1,False,False,1,15
E04736,Erika Hodge,8,HR,Master,Senior,1481907,2,2025,3.87,4.95,4.53,1.0,22,1,0.25,0.96,40,1,1.0,0.62,0,0.92,5.0,0.89,2,0.57,0.79,1.11,1,True,False,1,14
E00539,Emma Owens,14,Sales,Bachelor,Entry,690000,2,2016,4.82,4.82,4.87,1.0,56,4,0.32,0.92,24,1,0.93,0.84,0,0.88,4.7,0.72,2,0.5,0.45,1.24,1,False,False,1,13
E02666,Jane May,12,HR,Diploma,Mid,907735,0,2015,4.21,4.41,4.51,0.96,35,1,0.41,0.96,8,1,0.73,1.0,0,1.0,3.83,0.83,0,0.57,0.69,1.26,3,True,True,1,10
E03003,William Mcmillan,3,Legal,Bachelor,Senior,1335575,1,2023,5.0,5.0,4.56,1.0,37,0,0.25,0.89,32,1,0.89,0.54,0,0.91,3.88,0.67,2,0.64,0.75,1.3,1,False,True,1,16
E00162,Jennifer Adkins,17,Sales,Bachelor,Entry,592653,3,2017,4.25,4.62,3.12,0.94,31,3,0.73,0.92,18,1,0.86,1.0,0,1.0,4.75,0.69,0,0.93,0.83,1.24,2,True,False,1,16
E00433,Travis Tucker,5,Legal,Diploma,Entry,514017,1,2025,4.78,4.87,4.23,1.0,38,1,0.22,0.95,1,0,1.0,0.63,0,0.97,4.65,0.61,2,0.84,0.95,1.22,3,False,False,1,19
E01106,Amber Vang,7,Operations,Master,Leadership,3032599,0,2021,4.34,4.88,4.45,1.0,12,3,0.35,0.91,47,3,0.79,0.62,0,0.95,5.0,0.98,1,0.98,0.65,1.25,3,False,True,1,11
E04641,Tony Swanson,25,Sales,PhD,Entry,625064,2,2025,4.05,4.52,3.57,1.0,55,4,0.27,0.92,1,1,0.82,1.0,0,1.0,5.0,0.81,0,0.86,0.89,1.15,3,True,False,1,8
E04637,Bryan Miranda,1,Sales,Master,Mid,846790,0,2024,4.77,5.0,2.7,1.0,37,0,0.32,0.91,37,2,0.72,0.6,0,1.0,4.79,0.6,4,0.94,0.59,1.3,0,False,True,1,15
E00061,Victoria Garcia,19,Legal,Master,Mid,951242,2,2011,5.0,4.12,4.34,1.0,49,2,0.39,0.92,10,3,1.0,0.99,0,0.89,5.0,0.92,4,0.54,0.74,1.3,0,False,False,1,13
E01205,Michael Lopez,22,IT,Bachelor,Entry,657381,3,2005,4.46,4.8,5.0,1.0,51,3,0.67,0.92,32,1,0.71,0.74,0,0.89,5.0,0.68,4,0.9,1.0,1.24,0,False,True,1,16
E03606,Michael Hale,23,Operations,Diploma,Mid,1010463,3,2009,4.76,4.37,5.0,1.0,43,2,0.48,0.89,20,1,1.0,0.93,0,1.0,4.56,0.6,3,0.92,0.69,1.2,2,False,False,1,11
E04601,Jennifer Townsend,11,Legal,PhD,Senior,1190000,1,2021,4.51,4.76,4.84,1.0,31,1,0.61,0.9,21,2,0.81,1.0,0,0.98,4.74,0.7,5,0.65,0.78,1.2,0,False,False,1,14
E04943,Ryan Waters,8,Sales,Bachelor,Mid,902988,1,2019,4.36,5.0,5.0,1.0,27,1,0.63,0.93,14,3,0.77,0.36,0,0.86,4.78,0.88,0,0.81,0.85,1.29,2,False,True,1,12
E02573,Paige Meyer,18,Legal,Bachelor,Mid,765000,2,2021,4.01,4.91,4.6,1.0,51,3,0.32,0.91,13,2,0.92,0.58,0,1.0,5.0,0.67,2,0.99,0.75,1.24,1,False,True,1,19
E02839,Timothy Gordon,25,Operations,Bachelor,Entry,510000,2,2016,4.85,5.0,4.71,1.0,49,4,0.58,0.93,12,2,1.0,0.77,0,0.89,4.05,0.56,0,0.82,0.69,1.3,1,False,True,1,16
E02928,Christopher Ibarra,13,Finance,Master,Mid,885454,3,2023,4.66,4.94,3.53,1.0,19,7,0.38,0.92,11,3,1.0,0.85,0,1.0,4.88,0.64,4,0.63,0.99,1.23,1,False,False,1,9
E00935,Michael Thompson,6,Finance,Master,Mid,958942,2,2019,5.0,4.89,4.84,1.0,10,0,0.43,0.9,54,0,0.84,0.48,0,0.74,5.0,0.28,5,0.48,0.9,1.28,2,False,False,1,12
E02261,Jason Mack,20,Legal,PhD,Senior,1385598,3,2021,4.75,4.93,4.57,1.0,46,2,0.45,0.9,20,1,0.98,0.85,0,1.0,4.19,0.53,5,0.64,0.59,1.21,1,False,True,1,18
E03461,Ashley Sanders,19,Legal,PhD,Entry,510000,3,2010,4.83,4.85,4.38,1.0,47,3,0.5,0.98,4,2,0.9,0.58,0,0.9,4.81,0.8,3,0.49,0.84,1.23,2,False,False,1,14
E02198,Kelly Phillips,6,IT,Bachelor,Entry,510000,1,2021,5.0,4.22,4.9,1.0,14,1,0.61,0.98,15,0,0.84,0.6,0,0.91,5.0,0.73,3,0.89,0.71,1.2,3,False,False,1,14
E03624,Francis Andrews,16,HR,Bachelor,Senior,1563747,3,2009,4.86,4.7,3.85,1.0,46,3,0.67,0.93,22,0,0.84,0.91,0,0.87,5.0,0.52,5,0.56,0.83,1.3,3,False,True,1,12
E03173,Cheryl Blevins,13,Finance,PhD,Entry,550892,2,2013,4.81,5.0,3.99,1.0,25,1,0.43,0.92,11,2,0.97,0.54,0,0.9,5.0,1.0,4,0.58,1.0,1.22,0,False,True,1,12
E00623,Kaitlin Medina,17,IT,Bachelor,Mid,926613,0,2011,4.25,3.92,4.18,1.0,56,5,0.56,0.92,17,1,0.81,0.92,0,0.97,4.16,0.55,2,0.67,0.76,1.28,1,True,False,1,17
E03409,Daniel Roberson,8,IT,Bachelor,Mid,787480,2,2020,5.0,5.0,3.98,1.0,34,1,0.59,0.93,6,2,0.93,0.87,0,0.82,5.0,0.61,1,0.46,0.78,1.26,3,False,False,1,14
E03446,Deborah Stewart,23,IT,Diploma,Entry,523598,3,2017,4.8,5.0,4.13,1.0,35,2,0.27,0.94,5,3,0.92,0.9,0,0.97,3.9,0.89,1,0.43,0.81,1.3,1,False,True,1,8
E03372,Paul Wilson,19,IT,Master,Mid,954408,0,2022,4.03,4.43,4.12,1.0,54,0,0.62,0.91,29,2,0.94,0.99,0,0.97,4.3,0.8,3,0.47,0.67,1.23,0,True,True,1,13
E00865,Austin Baker,20,IT,Master,Leadership,3043788,3,2006,4.67,4.14,5.0,1.0,36,4,0.4,0.93,13,2,1.0,0.75,0,0.95,4.53,0.6,1,0.57,0.84,1.29,0,False,False,1,8
E00145,Amber Wright,23,Operations,Bachelor,Manager,1946848,3,2017,3.69,4.6,3.67,1.0,58,2,0.3,0.96,21,1,0.86,0.79,0,1.0,4.98,0.51,0,0.85,0.74,1.18,3,True,True,1,15
E03764,Katherine Flores,11,Sales,Bachelor,Senior,1412028,3,2022,4.9,4.79,3.68,1.0,21,2,0.54,0.87,5,0,1.0,0.95,0,0.96,4.9,0.62,1,1.0,0.96,1.21,0,False,False,1,14
E03739,Rachel Warren,14,Sales,Bachelor,Entry,618492,3,2022,4.59,3.88,3.27,1.0,35,2,0.51,0.93,20,0,0.72,0.85,0,1.0,4.15,0.75,0,0.82,0.76,1.27,1,True,True,1,10
E01666,Eric Rodriguez,19,Finance,Bachelor,Entry,524735,3,2006,4.86,5.0,4.0,1.0,31,5,0.26,0.9,14,2,0.92,0.99,0,0.94,4.65,0.96,1,0.52,0.7,1.21,2,False,False,1,8
E00925,Danielle Murray,23,Sales,Bachelor,Manager,2151268,2,2006,4.41,4.66,5.0,1.0,46,4,0.8,0.91,24,1,0.89,1.0,0,0.9,4.58,0.65,0,0.58,0.81,1.3,2,False,False,1,11
E04707,Mark Clark,10,HR,Bachelor,Mid,941566,1,2021,4.53,4.8,4.82,1.0,35,4,0.46,0.92,120,1,0.67,0.66,0,1.0,3.85,0.97,3,0.43,0.72,1.28,0,False,False,1,19
E03914,Maria Myers,7,Operations,Diploma,Mid,910300,0,2022,4.52,4.73,4.52,1.0,28,0,0.37,0.96,62,3,0.84,0.69,0,0.85,5.0,0.69,3,0.45,0.87,1.3,0,False,True,1,10
E04561,Christopher Murphy,17,Sales,Bachelor,Senior,1609999,1,2021,4.35,4.89,5.0,1.0,51,2,0.36,0.86,0,3,0.86,1.0,0,0.99,5.0,0.58,3,0.71,0.72,1.12,0,False,True,1,9
E02810,Christina Mccarthy,20,Sales,Diploma,Mid,873553,3,2008,4.41,4.67,4.42,1.0,32,4,0.46,0.93,7,3,0.58,1.0,0,0.89,4.99,0.89,0,0.53,0.79,1.3,0,False,False,1,10
E04049,Victor Williams,1,Sales,Bachelor,Mid,1001625,0,2025,4.52,4.64,3.62,1.0,32,0,0.59,0.93,10,1,0.87,0.44,0,0.99,5.0,0.88,4,0.86,0.82,1.26,2,False,False,1,16
E04716,Danny Harris,17,Operations,Bachelor,Mid,876016,3,2012,4.23,4.38,3.29,1.0,28,2,0.36,0.98,5,3,0.86,1.0,0,0.89,4.6,0.8,4,0.71,0.62,1.3,0,True,False,1,18
E03859,Richard Rivera,8,Sales,Diploma,Entry,690000,1,2018,4.52,4.01,4.69,1.0,43,1,0.72,0.96,80,0,0.9,0.56,0,1.0,4.58,0.75,0,0.75,0.9,1.3,1,False,True,1,14
E02270,Angela Edwards,24,Legal,Master,Entry,649000,0,2008,4.42,4.63,4.6,1.0,49,2,0.53,0.96,20,0,1.0,0.92,0,1.0,4.81,1.0,4,0.79,1.0,1.2,3,False,False,1,12
E01891,Angela Gilmore,25,Sales,Bachelor,Entry,672447,3,2000,4.88,4.89,5.0,1.0,40,4,0.62,0.96,46,0,0.76,1.0,0,0.8,5.0,0.87,3,0.58,0.94,1.2,1,False,False,1,15
E04741,Angel Becker DVM,23,Finance,Bachelor,Entry,664553,1,2014,4.96,5.0,4.07,1.0,38,4,0.64,0.9,14,2,0.66,0.91,0,0.89,4.73,0.9,4,0.66,1.0,1.21,1,False,True,1,18
E04750,Monica Howe,14,Sales,Master,Leadership,3137692,3,2020,4.3,4.59,4.26,1.0,23,6,0.53,0.96,0,1,0.84,0.76,0,0.95,4.89,0.79,0,0.89,0.91,1.3,3,False,True,1,18
E02912,Cynthia Smith,24,Finance,Master,Mid,775784,0,2003,4.77,4.29,4.0,1.0,43,2,0.3,0.98,24,3,0.87,0.82,0,0.97,5.0,0.91,3,0.82,0.82,1.24,0,False,True,1,12
E03573,Kenneth Bailey DDS,19,Sales,Master,Manager,1999258,2,2014,4.19,4.68,4.87,0.97,34,4,0.43,0.95,65,2,1.0,0.94,0,0.95,5.0,0.63,5,0.41,0.86,1.26,1,False,False,1,16
E00043,Sherry Decker,9,Legal,Bachelor,Entry,556895,2,2022,4.13,5.0,3.31,1.0,26,2,0.48,0.93,23,3,0.83,0.48,0,1.0,5.0,0.52,1,0.41,0.52,1.3,2,False,False,1,9
E04666,Angela Parker,12,Sales,Bachelor,Manager,2282172,2,2013,4.96,5.0,3.64,1.0,33,3,0.14,0.92,50,2,0.77,0.8,0,1.0,5.0,0.97,0,0.83,1.0,1.1,2,False,False,1,13
E03339,Joel Gonzales,18,Finance,Bachelor,Mid,790805,2,2011,4.81,4.49,4.24,1.0,32,2,0.52,0.98,0,1,0.74,1.0,0,0.95,4.31,0.73,4,0.76,0.94,1.3,1,False,False,1,14
E03010,William Fisher,21,Operations,Bachelor,Entry,626550,2,2016,4.48,4.82,4.44,1.0,47,6,0.63,0.98,15,3,0.84,0.97,0,1.0,4.88,0.92,3,0.82,0.78,1.16,0,False,True,1,10
E00832,Richard Stevens,25,HR,Master,Mid,876422,1,2014,4.25,4.86,3.25,1.0,42,2,0.46,0.93,4,3,0.47,0.8,0,1.0,5.0,0.82,5,0.58,0.75,1.3,0,False,True,1,15
E00231,Jessica Stephens,10,Sales,Bachelor,Mid,765000,3,2016,4.73,5.0,4.06,1.0,37,5,0.74,0.89,7,2,1.0,0.51,0,0.89,4.61,0.65,0,0.64,0.78,1.27,1,False,False,1,18
E02417,Andrea Clarke,15,Operations,Master,Senior,1344985,1,2018,4.47,5.0,4.29,1.0,35,4,0.36,0.95,9,1,0.91,0.76,0,0.94,5.0,0.92,3,0.86,0.65,1.19,3,False,True,1,9
E00001,Allison Hill,6,Operations,Bachelor,Senior,1232307,2,2023,5.0,3.79,4.2,1.0,21,0,0.49,0.97,0,0,1.0,0.74,0,0.8,4.36,0.54,5,0.74,0.73,1.26,0,True,False,1,13
E01075,Catherine Frazier,12,IT,Master,Mid,933716,2,2024,4.62,4.26,3.88,1.0,45,1,0.78,0.94,13,3,0.87,0.92,0,1.0,5.0,0.88,5,0.86,0.82,1.25,1,False,False,1,19
E04667,Alexander Zavala,10,Legal,Bachelor,Entry,529577,0,2025,4.0,4.34,4.32,1.0,35,4,0.5,0.93,8,2,0.77,0.56,0,1.0,3.85,0.31,5,0.52,1.0,1.24,0,True,True,1,9
E02165,Karina Vasquez,12,Operations,Master,Entry,535836,2,2024,4.73,3.51,3.57,1.0,29,0,0.41,0.9,40,1,1.0,0.73,0,0.94,5.0,0.74,2,0.86,0.87,1.18,2,True,False,1,17
E00939,Amy Ramirez,23,IT,PhD,Senior,1377518,1,2015,4.27,4.07,4.45,1.0,24,2,0.65,0.93,0,1,0.7,0.95,0,0.83,5.0,0.73,2,0.29,1.0,1.21,1,True,False,1,12
E04759,Antonio Cole,10,IT,Bachelor,Entry,677333,2,2022,4.82,5.0,4.44,1.0,22,2,0.34,0.94,152,3,0.98,0.55,0,0.93,4.01,0.59,3,0.5,0.9,1.26,2,False,False,1,15
E04788,Richard Hale,3,IT,Master,Mid,895641,1,2022,4.01,4.64,4.73,1.0,14,4,0.46,0.93,8,2,0.85,0.56,0,1.0,4.51,0.81,5,0.55,0.56,1.3,1,False,False,1,12
E02768,Karen Robertson,21,Sales,Master,Manager,1924287,3,2017,3.96,4.52,3.24,1.0,43,4,0.37,0.96,12,0,0.68,0.81,0,1.0,4.02,0.77,0,1.0,0.93,1.3,1,True,False,1,19
E00884,Ian Porter,9,Operations,Master,Senior,1472077,1,2021,4.16,4.02,4.62,1.0,40,0,0.52,0.96,14,2,0.94,0.49,0,1.0,5.0,0.66,5,0.89,0.73,1.3,2,False,True,1,18
E03433,James Silva,25,Operations,Master,Mid,1034999,0,2008,4.19,3.36,4.6,1.0,50,7,0.47,0.87,63,0,0.83,0.94,0,0.86,5.0,0.87,4,0.71,0.81,1.28,2,True,False,1,18
E01872,Zachary Vargas PhD,12,IT,Bachelor,Leadership,3516322,3,2018,4.24,4.62,4.69,1.0,44,1,0.4,0.86,44,1,0.8,0.75,0,0.81,4.54,0.66,2,0.82,0.68,1.19,1,True,False,1,8
E00625,Shelley Miller,0,Operations,Master,Mid,957999,0,2025,4.29,4.19,4.34,1.0,15,1,0.47,0.96,8,3,0.83,0.46,0,1.0,5.0,0.48,1,0.41,0.89,1.27,2,False,False,1,15
E03621,Michael Flowers,5,Finance,Master,Manager,2111582,0,2021,3.99,4.69,4.07,1.0,27,3,0.6,0.88,15,0,1.0,0.73,0,1.0,4.88,0.82,1,1.0,0.77,1.3,2,False,True,1,15
E04175,Rickey Hall,7,HR,Bachelor,Entry,679697,0,2023,3.91,3.83,3.53,1.0,18,3,0.45,0.96,26,3,0.73,0.72,0,1.0,4.94,0.52,3,0.77,0.72,1.24,2,True,False,1,12
E04411,Travis Dixon,1,Sales,PhD,Senior,1393956,0,2024,4.62,4.42,4.03,1.0,13,0,0.43,0.89,8,3,0.72,0.58,0,0.94,4.93,0.64,1,0.62,0.91,1.27,3,False,True,1,16
E02099,Tracey Suarez,1,Finance,Master,Leadership,3650559,0,2025,4.35,3.67,4.3,1.0,29,1,0.56,0.95,11,2,0.31,0.56,0,0.91,4.65,0.64,5,0.44,0.78,1.23,1,True,True,1,9
E03009,Wayne Davis,23,Sales,Diploma,Mid,838110,1,2023,4.28,4.89,2.93,1.0,46,4,0.77,1.0,6,0,0.89,0.93,0,0.95,4.63,0.49,3,0.45,0.96,1.16,3,True,False,1,19
E00969,Courtney Chapman,17,IT,Bachelor,Mid,962753,3,2012,4.42,5.0,4.12,1.0,26,5,0.63,0.85,5,1,0.86,0.8,0,0.84,5.0,0.54,5,0.87,0.86,1.3,2,False,False,1,9
E00386,Chad Scott,21,Sales,Master,Entry,594819,2,2013,5.0,4.93,4.36,0.99,45,3,0.32,0.89,12,3,0.79,0.65,0,0.9,5.0,0.88,2,0.66,0.83,1.12,2,False,False,1,11
E00022,Patty Perez,9,HR,Master,Entry,643246,0,2022,4.58,4.02,5.0,1.0,8,1,0.26,0.95,43,1,0.9,0.81,0,1.0,4.84,0.79,5,0.47,0.79,1.19,3,False,False,1,18
E01350,Suzanne Bailey,23,Operations,Bachelor,Entry,590982,3,2016,4.46,4.14,4.12,1.0,32,3,0.3,0.89,20,0,0.92,1.0,0,1.0,5.0,0.51,0,1.0,0.84,1.26,1,False,True,1,14
E01052,Alexa Buck,5,Sales,Bachelor,Mid,826546,0,2021,4.07,4.66,4.7,1.0,24,2,0.69,0.94,30,3,1.0,0.67,0,1.0,5.0,0.97,4,0.31,0.73,1.2,2,False,False,1,15
E04496,James Smith,22,Finance,PhD,Mid,866549,3,2008,4.23,4.48,4.85,1.0,26,2,0.43,0.88,23,1,0.67,0.92,0,1.0,5.0,0.88,0,0.68,0.82,1.18,3,False,True,1,17
E03656,Jessica Burgess,2,IT,Bachelor,Entry,621106,0,2023,4.44,5.0,3.4,1.0,28,2,0.84,0.94,37,3,0.75,0.7,0,0.94,4.83,1.0,4,0.37,0.71,1.29,3,False,True,1,14
E00068,Carol Tucker,17,Sales,PhD,Mid,1034999,3,2011,4.04,4.94,4.43,1.0,40,3,0.44,0.96,3,1,1.0,0.91,0,0.94,5.0,0.73,4,0.63,0.71,1.25,3,False,False,1,15
E03944,Patrick Reed,3,Operations,Bachelor,Mid,948466,0,2022,4.47,4.25,5.0,1.0,7,1,0.5,0.99,25,0,0.87,0.59,0,0.85,5.0,0.6,0,0.56,0.62,1.3,1,False,True,1,14
E03309,Debra Wolfe,13,Operations,Bachelor,Entry,690000,2,2025,4.3,4.79,4.43,1.0,44,3,0.18,0.93,8,0,0.87,0.73,0,0.89,5.0,0.62,2,0.59,0.71,1.27,2,False,False,1,18
E02084,Samuel Stuart,14,Legal,Master,Manager,2189173,3,2022,4.28,4.53,4.56,1.0,48,3,0.75,0.86,24,0,0.73,0.88,0,0.94,5.0,0.95,1,0.61,0.75,1.25,3,False,False,1,9
E02066,Joshua Gonzalez,5,IT,Bachelor,Entry,690000,0,2024,4.31,4.36,4.25,1.0,47,1,0.44,0.89,9,3,0.93,0.33,0,1.0,5.0,0.7,4,0.86,0.92,1.24,1,False,False,1,8
E02274,Kelly Phillips,7,IT,PhD,Entry,522216,2,2024,4.39,4.87,4.64,1.0,32,0,0.84,0.94,21,2,0.96,0.55,0,0.89,4.52,0.53,5,0.63,1.0,1.29,2,False,True,1,18
E00384,Mr. Andrew Foster,5,Operations,Bachelor,Entry,649621,1,2024,3.95,4.66,4.62,1.0,41,3,0.48,0.95,14,2,0.94,0.77,0,0.91,4.13,0.81,4,0.84,0.92,1.2,3,True,False,1,18
E03526,Justin Bennett,17,IT,Master,Senior,1574855,2,2013,4.54,5.0,3.48,1.0,50,4,0.53,0.93,0,1,0.52,0.72,0,0.92,4.69,0.91,0,1.0,0.91,1.3,0,False,False,1,11
